,germination,growth,maturity
0,4.082921108742004,4.36637526652452,4.058102345415777
1,3.5730952380952377,3.573920634920635,3.5479047619047615
2,3.7009476661951908,3.5080339462517682,3.472192362093352
3,4.006000000000001,3.934155844155844,3.9547532467532465
4,3.5762324929971987,3.506358543417367,3.400840336134453
5,3.2033846153846155,3.313142857142857,3.1632527472527476
6,3.8925850340136043,3.775850340136055,3.6996938775510215
7,3.8032407407407405,3.6631481481481476,3.682896825396825
8,3.729494505494506,3.66243956043956,3.604593406593407
9,3.667604166666666,3.5570535714285714,3.4917261904761903
10,4.252238470191226,4.411709786276716,4.172103487064117
11,3.629565217391305,3.5315217391304348,3.5767546583850933
12,3.7006060606060602,3.6127489177489185,3.4871320346320354
13,3.5962539682539685,3.5304603174603177,3.4338730158730164
14,4.243163265306122,4.077040816326531,4.224217687074831
15,3.863479490806223,3.6435219236209337,3.6937765205091937
16,4.229542302357837,4.081914008321776,4.173467406380027
17,4.037477203647418,4.227487335359675,3.961053698074975
18,3.7389910089910074,3.4650949050949045,3.844625374625375
19,3.621360544217687,3.2068027210884353,3.41108843537415
20,4.028666666666667,3.7773333333333334,4.131690476190476
21,3.9526785714285713,3.5772916666666665,4.393988095238095
22,3.8363095238095233,3.573095238095237,3.98720238095238
23,3.6549404761904776,3.2346825396825394,3.9312797619047615
24,3.691831501831502,3.595238095238096,3.9067032967032973
25,3.6865505226480835,3.429703832752613,3.984128919860626
26,3.879387755102042,3.6004846938775508,4.067602040816326
27,3.6851540616246505,3.2880672268907563,3.9299719887955185
28,3.9888520408163264,3.678686224489796,4.125395408163266
29,3.809485714285714,3.4270857142857145,3.8699428571428576
30,3.931428571428571,3.52625,3.8574107142857144
31,4.028915662650602,3.7088468158347676,4.015438898450947
32,3.907351916376307,3.5191637630662025,4.03623693379791
33,3.861364877161056,3.4269608735213826,4.292848043676069
34,3.6270020120724347,3.1941649899396385,3.5090945674044267
35,4.000363636363636,3.586077922077922,4.067324675324675
36,3.9813072776280323,3.5934770889487875,4.396967654986524
37,3.834607645875251,3.4884507042253525,4.134466800804828
38,3.82907142857143,3.449666666666667,3.9879047619047614
39,3.768225563909776,3.4452330827067663,3.978796992481203
40,3.7522710622710624,3.306886446886447,3.5834432234432234
41,4.079768907563026,3.701113445378152,4.102542016806723
42,4.0273263433813895,3.7180733944954127,4.086133682830932
43,3.7139070567986225,3.3317728055077453,4.134819277108433
44,3.3143973214285714,2.982321428571429,3.187455357142857
45,3.8629662698412695,3.5307837301587313,4.105089285714286
46,3.571016483516483,3.151730769230769,3.378269230769231
47,3.7872310405643743,3.6490299823633157,3.9978130511463843
48,3.5607589285714285,3.1537946428571435,3.9369866071428583
