,germination,growth,maturity
0,41.34594882729212,29.11611940298507,31.864594882729214
1,40.859746031746035,30.57426984126984,31.766873015873013
2,39.404837340876945,33.570777934936345,35.036916548797734
3,41.84953246753247,31.59953246753247,34.43311688311688
4,40.32312324929972,33.85303921568628,36.295924369747894
5,42.50567032967034,29.979384615384618,33.45393406593407
6,39.77088435374151,33.51302721088436,35.44372448979591
7,40.18838624338624,30.42301587301587,33.55145502645503
8,41.277296703296706,33.05973626373626,35.83193406593406
9,38.67175595238095,31.716517857142865,33.514553571428564
10,43.395826771653546,31.539651293588303,34.0189988751406
11,38.663773291925466,29.53347826086957,29.45228260869565
12,41.200173160173165,36.57437229437229,38.39332251082251
13,40.68220634920635,34.542857142857144,36.74692063492063
14,43.30772108843537,33.51003401360545,35.292993197278925
15,39.26826025459689,32.69990099009901,33.325997171145694
16,40.85325936199723,32.718488210818315,32.8877947295423
17,43.03024316109422,30.629199594731503,33.95797365754812
18,41.37724275724276,42.33427572427573,39.5877022977023
19,42.45642857142857,41.644047619047605,39.198197278911564
20,41.083809523809535,40.71811904761904,37.345642857142856
21,38.71005952380952,49.072500000000005,44.80300595238096
22,41.128660714285715,43.853750000000005,39.78160714285715
23,37.01683531746032,46.27504960317461,41.87167658730159
24,41.656996336996336,39.90168498168498,37.2213553113553
25,38.43576655052265,47.52209059233449,44.369599303135885
26,40.24283163265306,45.66581632653061,39.47668367346938
27,40.58123249299718,48.41580765639589,39.61804855275443
28,40.47071428571428,45.39571428571429,38.64901785714285
29,41.92449523809524,47.37161904761906,40.358533333333334
30,41.169285714285714,41.84169642857143,37.759107142857154
31,42.35283993115318,40.131617900172124,37.99655765920826
32,40.77108013937281,46.10496515679443,39.57092334494773
33,40.92680618744313,47.76659690627843,44.23327570518653
34,42.29716297786721,47.37549295774648,40.80490945674043
35,41.292337662337665,45.56096103896104,39.19600000000001
36,37.619528301886795,48.98132075471698,43.02253369272237
37,39.05150905432595,47.50263581488934,39.66965794768611
38,39.58802380952381,46.103976190476196,38.64249999999999
39,41.88966917293233,48.337007518797,41.2053082706767
40,40.28212454212455,42.944871794871794,37.70307692307692
41,42.39567226890757,44.324285714285715,39.316722689075625
42,41.74896461336828,42.25328964613367,37.58419397116644
43,40.110499139414806,49.25015490533564,40.53249569707401
44,42.83265625000001,40.66564732142857,38.70810267857142
45,40.35742063492063,47.25535714285714,40.645089285714285
46,42.90771978021978,44.03607142857144,39.60142857142856
47,40.621904761904766,40.961058201058194,37.645714285714284
48,37.84049107142857,47.47729910714286,42.247767857142854
49,42.60133928571429,42.41437500000001,38.415245535714284
50,40.204988095238086,44.39877380952381,39.88634523809523
51,44.23285714285714,45.13091428571429,41.204285714285696
52,40.002467532467534,47.81517316017316,42.376298701298694
53,38.48731868131868,47.43483516483518,42.98774725274724
54,39.99224489795919,48.29624999999999,40.60788265306122
55,42.58903759398497,40.201684210526324,38.32733834586466
56,42.144124999999995,45.46237500000001,39.311375
57,41.974496753246754,39.5448051948052,37.591769480519474
58,41.66560646900268,40.678167115902966,37.948194070080866
59,39.50902798232694,47.436185567010305,46.36860088365243
60,43.834481792717085,42.35406162464987,39.644005602240895
61,39.34474226804124,49.92175257731959,44.9260088365243
