,germination,growth,maturity
0,171.0092750533049,183.07164179104478,192.00607675906184
1,189.37714285714284,182.16190476190476,204.89285714285717
2,173.46492220650637,177.32503536067892,183.46195190947662
3,182.53792207792205,192.10675324675327,201.7244155844156
4,172.69341736694682,179.83417366946776,176.82128851540614
5,173.10703296703298,160.06439560439557,193.6646153846154
6,171.9794217687075,180.41377551020412,178.54030612244892
7,180.04576719576718,187.46878306878304,193.22526455026454
8,172.36483516483517,183.1325274725275,184.81274725274727
9,175.1342261904762,180.8138392857143,180.11309523809524
10,174.23352080989875,184.56861642294714,196.97997750281215
11,192.95139751552796,184.14813664596275,205.9366459627329
12,167.0538961038961,179.73841991341988,168.56125541125542
13,171.70555555555555,181.1746031746032,179.3053968253968
14,179.64489795918368,193.0687074829932,200.81360544217688
15,179.2246110325318,186.15530410183874,186.72800565770862
16,192.19625520110955,190.33037447988906,208.06005547850208
17,173.15187436676803,177.58024316109422,193.40729483282675
18,182.54345654345653,173.2455544455545,211.95924075924077
19,173.35408163265302,174.62414965986392,188.26190476190473
20,195.54833333333332,181.82214285714286,205.9261904761905
21,175.57529761904763,190.58035714285714,216.50029761904761
22,178.1532738095238,179.03363095238097,210.93601190476193
23,186.2262896825397,174.2826388888889,212.84097222222223
24,192.0230769230769,184.10842490842492,211.02673992673994
25,169.26672473867595,186.095818815331,216.74599303135884
26,176.90076530612245,182.384693877551,210.25484693877553
27,172.90112044817926,173.62549019607843,202.0904761904762
28,177.60025510204082,179.32461734693877,206.20701530612243
29,180.31009523809522,180.0070476190476,191.6929523809524
30,191.03053571428566,182.56303571428572,198.14874999999995
31,192.24423407917385,182.68416523235803,206.7753872633391
32,180.8703832752613,176.84547038327523,198.08257839721253
33,160.50254777070063,170.1953594176524,217.90991810737034
34,184.83098591549293,180.4975855130785,187.89597585513079
35,180.97974025974025,180.45636363636365,194.92493506493506
36,173.94393530997309,192.35943396226415,216.08450134770894
37,179.00784708249498,174.14728370221326,209.1082494969819
38,174.93166666666667,172.13690476190473,204.23642857142855
39,179.2187969924812,175.10586466165415,196.1711278195489
40,194.1043956043956,182.78608058608057,192.32234432234432
41,188.14558823529413,180.1046218487395,200.7922268907563
42,191.63984272608127,179.5381389252949,205.54692005242464
43,185.70550774526677,173.88175559380383,207.50946643717728
44,203.28236607142858,182.18705357142858,208.99397321428572
45,187.89950396825392,176.2203373015873,209.01498015873017
46,204.00137362637358,186.2802197802198,200.74725274725273
47,191.14409171075837,183.2047619047619,210.22151675485006
48,182.07321428571427,174.43013392857142,208.19977678571428
49,196.17477678571427,185.08928571428572,198.75178571428572
50,182.0083333333333,172.76333333333335,211.04238095238097
51,195.912,188.88285714285712,200.65257142857143
52,182.6729437229437,170.21471861471863,211.091341991342
53,189.53835164835166,175.4429670329671,212.9858241758242
54,191.30663265306126,175.17397959183674,209.9198979591837
55,203.34466165413528,181.45488721804512,209.10045112781958
56,185.34339285714285,180.16571428571427,199.24875
57,194.40584415584416,182.75064935064935,203.27889610389607
58,191.856064690027,184.7420485175202,211.48706199460915
59,167.49882179675993,187.57098674521356,216.86097201767305
60,183.09663865546213,178.1156862745098,188.81456582633052
61,170.36141384388807,183.799263622975,219.3896907216495
62,191.77570093457945,173.32389853137516,208.01281708945257
63,170.03076923076924,176.5651098901099,210.7208791208791
64,185.80060024009603,174.70612244897956,209.9729891956783
65,181.9471582181259,176.3455453149002,210.5666666666667
66,163.5026315789474,172.7154135338346,227.803007518797
67,189.5112637362637,181.56291208791208,184.97994505494506
68,172.75815423514535,186.4912768647282,215.2613147914033
69,191.56867469879518,171.8364888123924,208.85154905335628
70,180.4739495798319,177.3606442577031,208.54845938375348
71,178.8617405582923,177.6952380952381,208.21937602627256
72,192.89123376623377,181.77792207792206,208.66525974025976
73,198.73739130434785,181.8704347826087,209.064347826087
74,190.96052227342548,180.8425499231951,199.08463901689706
75,188.90726392251818,176.2421307506053,211.364406779661
76,183.85633116883113,177.33084415584415,208.48344155844157
77,178.75075187969924,177.4503759398496,187.1135338345865
78,182.83019480519482,175.29724025974028,209.95795454545456
79,173.80535714285713,186.88526785714285,221.2392857142857
80,183.15863422291994,175.63932496075353,211.92990580847726
81,181.8095238095238,182.15178571428572,207.77767857142854
82,177.36954474097328,170.26342229199372,210.8973312401884
83,197.3482993197279,183.66961451247167,212.89319727891157
84,188.6674450549451,179.27445054945056,207.9668956043956
85,181.90410334346504,180.01990881458968,209.45729483282673
86,177.14721549636806,174.0278450363196,204.9535108958838
87,171.73478735005455,191.9551799345692,217.5230098146129
88,188.32958152958153,176.25194805194803,210.72813852813852
89,204.80806451612904,181.31336405529953,211.08847926267285
90,170.7921722113503,171.91311154598822,205.70841487279847
91,184.61417748917745,179.32705627705627,210.5827922077922
92,185.2749326145553,184.09973045822105,191.78652291105124
93,174.70580357142856,175.428125,186.01205357142857
94,187.89523809523808,170.85142857142858,209.94904761904763
95,204.3694099378882,182.44596273291927,212.0866459627329
96,192.46028571428573,181.70314285714284,196.71914285714286
97,176.86728778467906,171.3490683229814,210.61821946169772
98,201.80262123197903,180.41769331585846,213.23119266055048
99,200.60223214285713,186.23839285714286,202.17008928571428
100,180.74896551724134,180.84226600985218,206.86532019704433
101,177.39863013698624,178.99510763209392,211.08043052837573
102,186.00063492063492,178.63904761904766,209.51492063492063
103,179.58042744656922,177.20989876265466,203.5041619797525
104,187.50161725067386,176.20350404312669,210.38840970350404
105,178.43656462585037,190.48588435374148,217.9952380952381
106,183.0170868347339,175.98669467787113,211.40126050420167
107,187.77353629976582,177.65339578454333,199.7814988290398
108,179.6099507389162,176.10857142857145,200.71842364532026
109,191.5772200772201,181.75289575289577,190.3969111969112
110,187.2172117039587,173.49414802065402,210.3168674698795
111,195.4921768707483,182.2309523809524,208.6214285714286
112,191.3622252747253,184.11222527472532,195.57142857142858
113,196.4311355311355,184.62857142857146,191.63186813186817
114,175.15444015444015,174.1980694980695,213.69214929214925
115,171.1861607142857,173.28426339285716,210.7267857142857
116,194.5897959183673,183.11410018552874,196.64192949907235
117,176.93815331010455,191.11707317073174,216.961149825784
118,189.77740863787375,176.05066445182723,212.5267441860465
119,212.46326530612245,201.07576530612243,213.83903061224487
120,214.51126373626371,201.36483516483517,213.4083791208791
121,187.47167487684726,198.1869458128079,187.8881773399015
